COD,Tip Produs,DENUMIRE,DESCRIERE,CATEGORIE,PRET_RECOMANDAT,PRET_ACHIZITIE,STOC,IMAGINE_PRINCIPALA,BRAND,GREUTATE,Unnamed: 11,EAN,TVA,Moneda,Pret_Vanzare,ID_CATEGORIE,Product_ID,URL_IMAGINE_SECUNDARA_1,URL_IMAGINE_SECUNDARA_2,URL_IMAGINE_SECUNDARA_3,URL_IMAGINE_SECUNDARA_4,URL_IMAGINE_SECUNDARA_5
AVX-SREF-08,Set 2 stickere,"Set 2 stickere reflectorizante BUMERANG cu insertie Carbon 5D, culoare Rosie",<p>Set 2 buc. sticker REFLECTORIZANT BUMERANG de calitate superioara&nbsp;<b>marca ORACAL</b>.</p><p>Lungime sticker: 30 cm</p><p>Recomandam lipirea lor pe suprafete vopsite (suprafata lucioasa) pentru o rezistenta indelungata.</p>,Car Accessories > Tuning auto > Accesorii auto tuning,47.92,25.9,992,https://export.avex.ro/wp-content/uploads/2023/07/Ha0a4f3fcb4e04b6eba6d976fc62454d6x.jpg,AVEX,0.09,,6.42764E+12,0,RON,71.88,1480,1841,https://export.avex.ro/wp-content/uploads/2023/07/Ha0a4f3fcb4e04b6eba6d976fc62454d6x.jpg,,,,
AVX-SREF-06,Set 2 stickere,"Set 2 stickere reflectorizante BUMERANG cu insertie Carbon 5D, culoare Argintiu",<p>Set 2 buc. sticker REFLECTORIZANT BUMERANG de calitate superioara&nbsp;<b>marca ORACAL</b>.</p><p>Lungime sticker: 30 cm</p><p>Recomandam lipirea lor pe suprafete vopsite (suprafata lucioasa) pentru o rezistenta indelungata.</p>,Car Accessories > Tuning auto > Accesorii auto tuning,47.92,25.9,994,https://export.avex.ro/wp-content/uploads/2023/07/Hcf38fcf4368c474b9f40887cf5cb3fd8h.jpg,AVEX,0.09,,6.42764E+12,0,RON,71.88,1480,1842,https://export.avex.ro/wp-content/uploads/2023/07/Hcf38fcf4368c474b9f40887cf5cb3fd8h.jpg,,,,
AVX-SREF-04,Set 2 stickere,"Set 2 stickere reflectorizante DIAMOND cu insertie Carbon 5D, culoare Galbena",<p>Set 2 buc. sticker REFLECTORIZANT DIAMOND de calitate superioara&nbsp;<b>marca ORACAL</b>.</p><p>Lungime sticker: 30 cm</p><p>Recomandam lipirea lor pe suprafete vopsite (suprafata lucioasa) pentru o rezistenta indelungata.</p><p></p>,Car Accessories > Tuning auto > Accesorii auto tuning,47.92,25.9,997,https://export.avex.ro/wp-content/uploads/2023/07/u6ew5u5u6.jpg,AVEX,0.09,,6.42764E+12,0,RON,71.88,1480,1843,https://export.avex.ro/wp-content/uploads/2023/07/u6ew5u5u6.jpg,,,,
AVX-SREF-03,Set 2 stickere,"Set 2 stickere reflectorizante DIAMOND cu insertie Carbon 5D, culoare Albastra",<p>Set 2 buc. sticker REFLECTORIZANT DIAMOND de calitate superioara&nbsp;<b>marca ORACAL</b>.</p><p>Lungime sticker: 30 cm</p><p>Recomandam lipirea lor pe suprafete vopsite (suprafata lucioasa) pentru o rezistenta indelungata.</p><p></p>,Car Accessories > Tuning auto > Accesorii auto tuning,47.92,25.9,995,https://export.avex.ro/wp-content/uploads/2023/07/u67u46i5ew.jpg,AVEX,0.09,,6.42764E+12,0,RON,71.88,1480,1844,https://export.avex.ro/wp-content/uploads/2023/07/u67u46i5ew.jpg,,,,
AVX-SREF-01,Set 2 stickere,"Set 2 stickere reflectorizante DIAMOND cu insertie Carbon 5D, culoare Rosie",<p>Set 2 buc. sticker REFLECTORIZANT DIAMOND de calitate superioara&nbsp;<b>marca ORACAL</b>.</p><p>Lungime sticker: 30 cm</p><p>Recomandam lipirea lor pe suprafete vopsite (suprafata lucioasa) pentru o rezistenta indelungata.</p><p></p>,Car Accessories > Tuning auto > Accesorii auto tuning,47.92,25.9,995,https://export.avex.ro/wp-content/uploads/2023/07/tyj67ue6.jpg,AVEX,0.09,,6.42764E+12,0,RON,71.88,1480,1845,https://export.avex.ro/wp-content/uploads/2023/07/tyj67ue6.jpg,,,,
AVX-SREF-02,Set 2 stickere,"Set 2 stickere reflectorizante DIAMOND cu insertie Carbon 5D, culoare Argintie",<p>Set 2 buc. sticker REFLECTORIZANT DIAMOND de calitate superioara&nbsp;<b>marca ORACAL</b>.</p><p>Lungime sticker: 30 cm</p><p>Recomandam lipirea lor pe suprafete vopsite (suprafata lucioasa) pentru o rezistenta indelungata.</p><p></p>,Car Accessories > Tuning auto > Accesorii auto tuning,47.92,25.9,995,https://export.avex.ro/wp-content/uploads/2023/07/trhjjtr.jpg,AVEX,0.09,,6.42764E+12,0,RON,71.88,1480,1846,https://export.avex.ro/wp-content/uploads/2023/07/trhjjtr.jpg,,,,
AVX-HOLO60X3M,Folie HOLOGRAFICA pentru,"Folie HOLOGRAFICA pentru colantare elemente auto, 200g/mp, printabila Pigment, Laser, Solvent, UV (3m x 60cm)","<p><strong>Folie autoadeziva Holografica cu suprafata lucioasa ce reflecta lumina in multiple culori pe un tipar liniar.</strong></p><p><em>ATENTIE! Imaginile produsului sunt cu titlu de prezentare. Spectrul de culori difera in functie de tipul, culoarea luminii aplicate pe suprafata colantului sau unghiul din care este proiectata.</em></p><p>Folie cu aderenta ridicata pe suprafete din lemn, metale, sticla, plastic, etc. Foarte intalnita in industria auto pentru colantare parti din caroserie, elemente auto exterioare sau interioare, bandouri, oglinzi, trimuri sau de ce nu, pentru productia de stickere auto printate sau decupate.</p><p><strong>Caracteristici:</strong><br>â€“ Suprafata lucioasa (glossy) ce reflecta lumina multicolor;<br>â€“ Greutate totala â€“ 200g/mp (film printabil â€“ 100g/mp; liner ce se arunca â€“ 100g/mp);<br>â€“ Grosime totala: 0,2mm / 200 microni (film printabil â€“ 100 microni; liner ce se arunca â€“ 100 microni);<br>â€“ Rezistenta la apa, rezistenta mecanica.<br>â€“ Uscare instantanee;<br>â€“ Printabila cu orice imprimanta cu cerneluri de tip Dye, Pigment, Laser, Solvent, Eco-solvent, Latex, UV;</p><p>Latimea rola: 60cm<br>Lungime rola: 30m<br>Produsul se livreaza la multiplu de 3m liniari.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,129.32,69.9,20,https://export.avex.ro/wp-content/uploads/2023/07/rtggttrwgr.jpg,AVEX,0.21,,6.42764E+12,,,,1480,1847,https://export.avex.ro/wp-content/uploads/2023/07/rtggttrwgr.jpg,https://export.avex.ro/wp-content/uploads/2023/07/tfyjhstrhstrhj.png,https://export.avex.ro/wp-content/uploads/2023/07/tyjdustyjh.jpg,https://export.avex.ro/wp-content/uploads/2023/07/gw5tyh45yh.png,
AVX-T140723-19,Emblema auto metalica,"Emblema auto metalica LUXURY, reliefata 3D, dimensiune 7,5 x 1,5 cm","<p>Emblema auto metalica LUXURY, reliefata 3D, dimensiune 7,5 x 1,5 cm</p><p>Aplicare usoara cu ajutorul benzii adezive existente pe spatele produsului.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,20.72,11.2,15,https://export.avex.ro/wp-content/uploads/2023/07/SRfaergaerg.jpg,AVEX,0.1,,6.42764E+12,,,,1480,1848,https://export.avex.ro/wp-content/uploads/2023/07/SRfaergaerg.jpg,https://export.avex.ro/wp-content/uploads/2023/07/611qqxFtzJL._AC_SX425.jpg,,,
AVX-AM03139,Antena auto activa,"Antena auto activa AM - FM tip ""COADA DE RECHIN"" culoare NEGRU","<h4>Antena auto AM-FM - aripioare de rechin</h4><p>AntenÄƒ radio auto la modÄƒ, universalÄƒ&nbsp;&nbsp;<b>AM, FM - cunoscutÄƒ Ã®n mod popular ca Ã®notÄƒtoare de rechin&nbsp;</b>.&nbsp;ÃŽÈ›i permite sÄƒ dai maÈ™inii tale un aspect modern Ã®ntr-un mod simplu.&nbsp;Instalare intuitivÄƒ cu bandÄƒ autoadezivÄƒ, datoritÄƒ cÄƒreia nu interferÄƒm cu caroseria maÈ™inii.&nbsp;Nu sunt necesare instrumente suplimentare.&nbsp;<b>DatoritÄƒ designului sÄƒu (foloseÈ™te cabluri existente) È™i dimensiunilor, este potrivit pentru multe mÄƒrci de maÈ™ini.</b></p><h4>Beneficii cheie:</h4><ul><li>Produs nou-nouÈ›, de Ã®naltÄƒ calitate.</li><li>Compatibilitate largÄƒ -&nbsp;&nbsp;<b>se potriveÈ™te cu majoritatea maÈ™inilor.</b></li><li>FuncÈ›ioneazÄƒ pe benzile AM È™i FM</li><li><b>Aspect modern</b></li><li>Instalare intuitivÄƒ cu bandÄƒ autoadezivÄƒ</li><li><b>UtilizeazÄƒ cabluri existente</b></li><li>Dimensiuni: 7cm / 17cm / 6cm</li></ul><p>Antena cu aripioare de rechin, datoritÄƒ formei sale raÈ›ionalizate, reduce rezistenÈ›a aerului Ã®n timpul conducerii, ceea ce poate afecta calitatea sunetului la vitezÄƒ mare.</p><p><b>Forma aerodinamicÄƒ aerodinamicÄƒ a antenei cu aripioare de rechin se potriveÈ™te perfect cu silueta fiecÄƒrei maÈ™ini,&nbsp;</b>&nbsp;sporeÈ™te experienÈ›a esteticÄƒ.&nbsp;EliminÄƒ problemele Ã®n spÄƒlÄƒtoriile automate cu antene, unde de obicei este necesarÄƒ dezasamblarea tuturor elementelor proeminente.</p><p><b>Antena cu aripioare de rechin&nbsp;</b>&nbsp;vÄƒ permite sÄƒ conduceÈ›i sub structuri de Ã®nÄƒlÈ›ime joasÄƒ precum poduri, tuneluri sau garaje subterane, unde conducerea cu o antenÄƒ normalÄƒ ar fi dificilÄƒ.</p><h4>Schema de conectare a antenei Shark:</h4><ol><li>DeÈ™urubaÈ›i antena curentÄƒ.</li><li>ÃŽn locul filetului, Ã®nÈ™urubam o antenÄƒ nouÄƒ - un rechin.</li><li>ScoateÈ›i banda cu douÄƒ feÈ›e.</li><li>Lipim antena de acoperiÈ™ul maÈ™inii.</li></ol>",Car Accessories > Tuning auto > Accesorii auto tuning,34.97,18.9,16,https://export.avex.ro/wp-content/uploads/2023/08/03139_01.jpg,AMIO,0.096,,5.90329E+12,,,,1480,1849,https://export.avex.ro/wp-content/uploads/2023/08/03139_01.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03108_02.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03108_03.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03108_04.jpg,
AVX-T140723-20,Set 2 embleme,"Set 2 embleme auto metalice SPORTS, reliefate 3D, dimensiune 14.6 x 1,8 cm","<p>Set 2 embleme auto metalice SPORTS, reliefate 3D, dimensiune 14.6 x 1,8 cm</p><p>Aplicare usoara cu ajutorul benzii adezive existente pe spatele produsului.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,27.57,14.9,0,https://export.avex.ro/wp-content/uploads/2023/08/HTB168TdJwaTBuNjSszfq6xgfpXax.jpg,AVEX,0.1,,6.42764E+12,,,,1480,1850,https://export.avex.ro/wp-content/uploads/2023/08/HTB168TdJwaTBuNjSszfq6xgfpXax.jpg,,,,
AVX-T140723-18,Set 2 embleme,"Set 2 embleme auto metalice TURBO, reliefate 3D, dimensiune 14.6 x 1,8 cm","<p>Set 2 embleme auto metalice TURBO, reliefate 3D, dimensiune 14.6 x 1,8 cm</p><p>Aplicare usoara cu ajutorul benzii adezive existente pe spatele produsului.</p>",Car Accessories > Tuning auto > Accesorii auto tuning,27.57,14.9,24,https://export.avex.ro/wp-content/uploads/2023/08/trhwh56h.jpg,AVEX,0.1,,6.42764E+12,,,,1480,1851,https://export.avex.ro/wp-content/uploads/2023/08/trhwh56h.jpg,https://export.avex.ro/wp-content/uploads/2023/08/gfsrth.jpeg,,,
AVX-T163-165,Set Protectie Solara,"Set Protectie Solara Auto format din 3 piese, parasolar luneta + 2 parasolare laterale, prindere cu ventuze","<p>Set Protectie Solara Auto format din 3 piese, parasolar luneta + 2 parasolare laterale, prindere cu ventuze.<br></p>",Car Accessories > Tuning auto > Accesorii auto tuning,29.42,15.9,5,https://export.avex.ro/wp-content/uploads/2023/08/ergw45y.jpg,AVEX,0.1,,6.42764E+12,,,,1480,1852,https://export.avex.ro/wp-content/uploads/2023/08/ergw45y.jpg,https://export.avex.ro/wp-content/uploads/2023/08/reg435wr5g4.jpg,https://export.avex.ro/wp-content/uploads/2023/08/aedrgarthar.jpg,https://export.avex.ro/wp-content/uploads/2023/08/356y.jpg,
AVX-AM03144,Incarcator auto wireless,"Incarcator auto wireless pentru telefon cu incarcare rapida, 15W","<h4>Parametrii Ã®ncÄƒrcÄƒtor:</h4><ul><li><b>Putere:&nbsp;</b>&nbsp;15W</li><li><b>Curent de iesire:&nbsp;</b>&nbsp;3000mA</li><li><b>Lungime cablu:&nbsp;&nbsp;</b>1 m</li><li><b>Conectori:&nbsp;</b>&nbsp;USB tip A</li><li><b>Culoare:&nbsp;</b>&nbsp;negru</li><li><b>Dimensiuni:&nbsp;</b>&nbsp;158x78mm</li><li><b>Material:&nbsp;</b>&nbsp;silicon</li></ul><h4>ÃŽncÄƒrcare rapidÄƒ 3.0</h4><p>Permite&nbsp;&nbsp;<b>Ã®ncÄƒrcarea completÄƒ a bateriei&nbsp;</b><b>Ã®ntr-un timp scurt&nbsp;</b>, iar reglarea linÄƒ a tensiunii la dispozitiv&nbsp;&nbsp;<b>Ã®l protejeazÄƒ de supraÃ®ncÄƒrcare&nbsp;</b>.&nbsp;</p><p>ÃŽncÄƒrcÄƒtorul acceptÄƒ standardul de Ã®ncÄƒrcare Qi, care permite transferul wireless de energie - datoritÄƒ acestuia, Ã®ncÄƒrcarea rapidÄƒ inductivÄƒ devine o realitate.&nbsp;Acest Ã®ncÄƒrcÄƒtor vÄƒ permite sÄƒ completaÈ›i energie cu o putere de pÃ¢nÄƒ la 15W.</p><h4>CaracteristicÄƒ:</h4><ul><li><b>Tehnologia Quick Charge 15W -&nbsp;</b>&nbsp;datoritÄƒ suportului acestei tehnologii, Ã®ncÄƒrcaÈ›i telefonul cu pÃ¢nÄƒ la&nbsp;&nbsp;<b>60% mai rapid&nbsp;</b>&nbsp;decÃ¢t alte Ã®ncÄƒrcÄƒtoare standard</li><li><b>Conexiune prin cablu USB-A</b></li><li><b>2 Ã®n 1 -&nbsp;&nbsp;</b>datoritÄƒ unei soluÈ›ii inteligente, Ã®ncÄƒrcÄƒtorul funcÈ›ioneazÄƒ simultan ca un suport antiderapant È™i Ã®ncarcÄƒ dispozitivul</li><li><b>DiodÄƒ LED -&nbsp;&nbsp;</b>datoritÄƒ iluminÄƒrii LED de fundal, È™tii Ã®ntotdeauna dacÄƒ dispozitivul tÄƒu este conectat È™i se Ã®ncarcÄƒ corect</li><li><b>Coasters din silicon -&nbsp;&nbsp;</b>suporturile din silicon vÄƒ protejeazÄƒ biroul, interiorul maÈ™inii È™i telefonul Ã®mpotriva zgÃ¢rieturilor È™i alunecÄƒrii È™i oferÄƒ o prindere mai stabilÄƒ</li><li><b>Tot ce ai nevoie Ã®n set -&nbsp;</b>&nbsp;adÄƒugÄƒm la Ã®ncÄƒrcÄƒtor un cablu USB tip C de 100 cm.</li><li><b>Carcasa nu interfereazÄƒ cu Ã®ncÄƒrcarea&nbsp;&nbsp;</b>(dacÄƒ nu are elemente metalice).</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,118.29,63.94,12,https://export.avex.ro/wp-content/uploads/2023/08/03144_01.jpg,AMIO,0.149,,5.90329E+12,,,,1480,1853,https://export.avex.ro/wp-content/uploads/2023/08/03144_01.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03144_03.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03144_04.jpg,,
AVX-AM03232,Cafetiera auto pentru,"Cafetiera auto pentru autoutilitare si microbuze, alimentare 12V, putere 170W, volum 150ml","<p>Aparat de cafea pentru 1 ceaÈ™cÄƒ pentru maÈ™inÄƒ, care poate fi luat Ã®n mod convenabil Ã®n fiecare cÄƒlÄƒtorie cu maÈ™ina È™i conectat la priza pentru brichetÄƒ - sursÄƒ de alimentare 12V</p><p>DatoritÄƒ acestui aparat de cafea mic È™i la Ã®ndemÃ¢nÄƒ, vei face din fiecare cÄƒlÄƒtorie o plÄƒcere datoritÄƒ posibilitÄƒÈ›ii de a prepara cafeaua exact atunci cÃ¢nd ai chef.&nbsp;Acest aparat mic este echipat cu o cana de 150 ml, in care puteti prepara cu usurinta o doza stimulativa de cafea sau ceai.&nbsp;Un avantaj important este filtrul permanent, care poate fi spalat dupa fiecare utilizare si refolosit in dispozitiv fara a fi nevoit sa va faceti griji cu privire la transportul cu filtre de hartie cu dvs.</p><p>Pentru a vÄƒ pregÄƒti bÄƒutura caldÄƒ preferatÄƒ, doar turnaÈ›i cafea, turnaÈ›i apÄƒ, conectaÈ›i aparatul la priza de brichetÄƒ È™i vÄƒ puteÈ›i bucura de cafeaua preferatÄƒ.</p><p><b>CaracteristicÄƒ:</b></p><ul><li>realizate din materiale de foarte buna calitate</li><li>benzile de cauciuc de la bazÄƒ reduc la minimum miÈ™carea espressorului Ã®n timpul conducerii</li><li>funcÈ›ia automatÄƒ de siguranÈ›Äƒ va proteja Ã®mpotriva supraÃ®ncÄƒlzirii dacÄƒ nivelul apei este prea scÄƒzut</li><li>cana inclusa in set cu o capacitate de 150 ml</li><li>alimentat de la priza de brichetÄƒ de 12 V a maÈ™inii</li><li>filtru permanent care poate fi spalat dupa fiecare utilizare</li><li>usor, mic si usor de folosit - perfect pentru calatorii</li></ul><p><b>parametri:</b></p><ul><li>material: plastic</li><li>dimensiuni dispozitiv: 18,5 x 14 x 11 cm</li><li>dimensiuni ambalaj: 19,5 x 14 x 12,5 cm (ÃŽl x l x A)</li><li>alimentare: 12V</li><li>putere: 170W</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,187.22,101.2,14,https://export.avex.ro/wp-content/uploads/2023/08/03232_01.jpg,AMIO,0.727,,5.90329E+12,,,,1480,1854,https://export.avex.ro/wp-content/uploads/2023/08/03232_01.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_02.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_03.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_04.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_05.jpg
AVX-AM03233,Cafetiera auto pentru,"Cafetiera auto pentru TIR, Camion, Autocar, alimentare 24V, putere 250W, volum 150ml","<p>Aparat de cafea pentru 1 ceaÈ™cÄƒ pentru maÈ™inÄƒ, care poate fi luat Ã®n mod convenabil Ã®n orice cÄƒlÄƒtorie cu maÈ™ina È™i conectat la priza pentru brichetÄƒ - sursÄƒ de alimentare 24V</p><p>DatoritÄƒ acestui aparat de cafea mic È™i la Ã®ndemÃ¢nÄƒ, vei face din fiecare cÄƒlÄƒtorie o plÄƒcere datoritÄƒ posibilitÄƒÈ›ii de a prepara cafeaua exact atunci cÃ¢nd ai chef.&nbsp;Acest aparat mic este echipat cu o cana de 150 ml, in care puteti prepara cu usurinta o doza stimulativa de cafea sau ceai.&nbsp;Un avantaj important este filtrul permanent, care poate fi spalat dupa fiecare utilizare si refolosit in dispozitiv fara a fi nevoit sa va faceti griji cu privire la transportul cu filtre de hartie cu dvs.</p><p>Pentru a vÄƒ pregÄƒti bÄƒutura caldÄƒ preferatÄƒ, doar turnaÈ›i cafea, turnaÈ›i apÄƒ, conectaÈ›i aparatul la priza de brichetÄƒ È™i vÄƒ puteÈ›i bucura de cafeaua preferatÄƒ.</p><p><b>CaracteristicÄƒ:</b></p><ul><li>realizate din materiale de foarte buna calitate</li><li>benzile de cauciuc de la bazÄƒ reduc la minimum miÈ™carea espressorului Ã®n timpul conducerii</li><li>funcÈ›ia automatÄƒ de siguranÈ›Äƒ va proteja Ã®mpotriva supraÃ®ncÄƒlzirii dacÄƒ nivelul apei este prea scÄƒzut</li><li>cana inclusa in set cu o capacitate de 150 ml</li><li>alimentat de la priza de brichetÄƒ de 24 V a maÈ™inii</li><li>filtru permanent care poate fi spalat dupa fiecare utilizare</li><li>usor, mic si usor de folosit - perfect pentru calatorii</li></ul><p><b>parametri:</b></p><ul><li>material: plastic</li><li>dimensiuni dispozitiv: 18,5 x 14 x 11 cm</li><li>dimensiuni ambalaj: 19,5 x 14 x 12,5 cm (ÃŽl x l x A)</li><li>alimentare: 24V</li><li>putere: 250W</li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,187.22,101.2,4,https://export.avex.ro/wp-content/uploads/2023/08/03232_01_3god-jq.jpg,AMIO,0.727,,5.90329E+12,,,,1480,1855,https://export.avex.ro/wp-content/uploads/2023/08/03232_01_3god-jq.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_02_vyu7-ez.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_03_4jpd-ny.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_04_cf46-t6.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03232_05_ga5y-29.jpg
AVX-AM03234,Cafetiera auto pentru,"Cafetiera auto pentru TIR, Camion, Autocar, alimentare 24V, putere 300W, volum 650ml","<p>Filtru de cafea pentru 3-6 ceÈ™ti (ulcior de 650 ml inclus) pentru maÈ™inÄƒ, care poate fi luat Ã®n mod convenabil Ã®n orice cÄƒlÄƒtorie cu maÈ™ina È™i conectat la priza pentru brichetÄƒ - alimentare 24V</p><p>DatoritÄƒ acestui aparat de cafea la Ã®ndemÃ¢nÄƒ, veÈ›i face din fiecare cÄƒlÄƒtorie o plÄƒcere datoritÄƒ posibilitÄƒÈ›ii de a prepara cafeaua exact atunci cÃ¢nd aveÈ›i chef.&nbsp;Aparatul este echipat cu un ulcior de 650ml, in care puteti prepara cu usurinta o doza stimulativa de cafea sau ceai.&nbsp;Un avantaj important este filtrul permanent, care poate fi spalat dupa fiecare utilizare si refolosit in dispozitiv fara a fi nevoit sa va faceti griji cu privire la transportul cu filtre de hartie cu dvs.</p><p>Pentru a vÄƒ pregÄƒti bÄƒutura caldÄƒ preferatÄƒ, doar turnaÈ›i cafea, turnaÈ›i apÄƒ, conectaÈ›i aparatul la priza de brichetÄƒ È™i vÄƒ puteÈ›i bucura de cafeaua preferatÄƒ.</p><p><b>CaracteristicÄƒ:</b></p><ul><li>realizate din materiale de foarte buna calitate</li><li>benzile de cauciuc de la bazÄƒ reduc la minimum miÈ™carea espressorului Ã®n timpul conducerii</li><li>funcÈ›ia automatÄƒ de siguranÈ›Äƒ va proteja Ã®mpotriva supraÃ®ncÄƒlzirii dacÄƒ nivelul apei este prea scÄƒzut</li><li>ulcior inclus in set cu o capacitate de 650 ml</li><li>alimentat de la priza de brichetÄƒ de 24 V</li><li>filtru permanent care poate fi spalat dupa fiecare utilizare</li></ul><p><b>parametri:</b></p><ul><li>material: plastic</li><li>capacitate: 650 ml</li><li>alimentare: 24V</li><li>putere: 300W</li></ul><p></p>",Car Accessories > Tuning auto > Accesorii auto tuning,244.2,132,10,https://export.avex.ro/wp-content/uploads/2023/08/ekspres-samochodowy-do-kawy-24v-tir-amio-03234.jpg,AMIO,0.992,,5.90329E+12,,,,1480,1856,https://export.avex.ro/wp-content/uploads/2023/08/ekspres-samochodowy-do-kawy-24v-tir-amio-03234.jpg,https://export.avex.ro/wp-content/uploads/2023/08/ekspres-samochodowy-do-kawy-24v-tir-amio-03234_llor-yx.jpg,https://export.avex.ro/wp-content/uploads/2023/08/ekspres-samochodowy-do-kawy-24v-tir-amio-03234_lusp-jj.jpg,https://export.avex.ro/wp-content/uploads/2023/08/ekspres-samochodowy-do-kawy-24v-tir-amio-03234_ba8l-en.jpg,https://export.avex.ro/wp-content/uploads/2023/08/ekspres-samochodowy-do-kawy-24v-tir-amio-03234_quqk-gx.jpg
AVX-AM03021,"Comutator rotativ ""Contact","Comutator rotativ ""Contact General"" cu montaj pe borna bateriei, 12V - 24V","<p><b>DATE TEHNICE:</b></p><ul><li>Polaritate: presupus negativ</li><li>Montare: stÃ¢lp baterie</li><li>Tip: lateral (rotativ)</li><li>Interval de temperaturÄƒ de funcÈ›ionare: -40Â°C- +90Â°C</li><li>max.&nbsp;capacitate maximÄƒ instantanee: 500A</li><li>diametrul interior&nbsp;monturi: Max 16.5-17mm</li><li>Conformitate cu directiva: RoHS, EC</li><li>Suport de ieÈ™ire: stÃ¢lp de 16 mm sau gaurÄƒ de 7 mm</li><li>Material: zinc + plastic</li></ul><p><b>Clema oferitÄƒ cu Ã®ntrerupÄƒtor de masÄƒ permite deconectarea uÈ™oarÄƒ È™i rapidÄƒ a circuitului prin deÈ™urubarea piuliÈ›ei de fixare.</b></p><ul><li>ProtejeazÄƒ Ã®mpotriva descÄƒrcÄƒrii accidentale a bateriei,</li><li>Previne funcÈ›ionarea nedoritÄƒ (antifurt)</li><li>Perfect pentru iahturi, maÈ™ini, rulote È™i alte vehicule!</li><li><b>Echipat cu un buton de deconectare rotativ</b></li></ul>",Car Accessories > Tuning auto > Accesorii auto tuning,36.82,19.9,9,https://export.avex.ro/wp-content/uploads/2023/08/03021_01.jpg,AMIO,0.123,,5.90329E+12,,,,1480,1857,https://export.avex.ro/wp-content/uploads/2023/08/03021_01.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03021_02.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03021_03.jpg,https://export.avex.ro/wp-content/uploads/2023/08/03021_04.jpg,
